📺央视频道,#genre#12
南京十八频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=202602091655413ffde55f42a342e79de54a132d6fb712&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20260209165541&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=39.98.77.250&SecurityKey=20260209165541&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5894493fed511427d02062ea28af558e&sv=10004&ct=android
南京教科频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=2026020916554163b1f3f1b1884dbeb247fa735c6f7d40&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20260209165541&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=47.92.236.205&SecurityKey=20260209165541&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cc2fc47032fcccedb037d01d8f6f3ae2&sv=10004&ct=android
南京新闻综合频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=2026020916554151918c566f83484c97f162effdaa92fc&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20260209165541&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=39.98.77.250&SecurityKey=20260209165541&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=48eba747043f9ed42d669433af376a08&sv=10004&ct=android
南通新闻综合,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/ntxwzh/51/20250604/index.m3u8?msisdn=2026020916554655b8621bfeb74235a954f1d34cdc2573&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20260209165546&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=47.92.236.205&SecurityKey=20260209165546&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=df57493af153550b90f884cc22ab8107&sv=10004&ct=android
发现之旅,http://hlszymgsplive.miguvideo.com:8080/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20260209165531f52d7d154214418c9e2b1fff96e94d2f&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20260209165531&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=39.98.166.178&SecurityKey=20260209165531&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ece8770fdbd4be8cb4b0689c4e971309&sv=10004&ct=android
和美乡途轮播台,http://hlszymgsplive.miguvideo.com:8080/migu/virtuallive2/5900002411/51/20210706/index.m3u8?msisdn=202602091655567af55cad4c2f49b0bed7418c032354e7&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20260209165556&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=39.98.77.250&SecurityKey=20260209165556&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dbc4cec6ea585b3a18d832ffcdbe8608&sv=10004&ct=android
四海钓鱼,http://hlszymgsplive.miguvideo.com:8080/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?msisdn=2026020916555381f2d9130ca044098feb6a48753ecc56&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20260209165553&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=39.98.85.105&SecurityKey=20260209165553&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0e72224cf16f865ce5f76f64aab92f9f&sv=10004&ct=android
宁夏广播电视台文旅频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/nxwl/51/20251225/index.m3u8?msisdn=20260209165549a8ae72c847774fe0831eb85ca27abcb8&mdspid=&spid=600697&netType=0&sid=5910022328&pid=2028597139&timestamp=20260209165549&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067523&ParentNodeID=-99&assertID=5910022328&client_ip=39.98.77.250&SecurityKey=20260209165549&promotionId=&mvid=5900006788&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=049cd1d48b58c3fc1b7a324ccbaaf653&sv=10004&ct=android
宁夏广播电视台经济频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/nxjj/51/20251225/index.m3u8?msisdn=2026020916554915e7c561ef224edb8eb14df67fbd1ead&mdspid=&spid=600697&netType=0&sid=5910022327&pid=2028597139&timestamp=20260209165549&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067520&ParentNodeID=-99&assertID=5910022327&client_ip=39.98.85.105&SecurityKey=20260209165549&promotionId=&mvid=5900006787&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4f8ccf1aa0661e4a5e2c7d3f5ecdaa4f&sv=10004&ct=android
宜兴新闻综合,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/yxxwzh/51/20250604/index.m3u8?msisdn=2026020916554612dcdac59aaa4e159773ab86c3fa1f85&mdspid=&spid=699067&netType=0&sid=5910022179&pid=2028597139&timestamp=20260209165546&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=955227996&ParentNodeID=-99&assertID=5910022179&client_ip=39.98.166.178&SecurityKey=20260209165546&promotionId=&mvid=5900006707&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fa0e30d33785273157561259dc405d1d&sv=10004&ct=android
宿迁新闻综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=20260209165544618270041ff74366b8bfac2ff763dd23&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20260209165544&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=39.98.85.105&SecurityKey=20260209165544&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=99e1554a40af73014099b251451d1b74&sv=10004&ct=android
山东教育,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/sdjyws/51/20250915/index.m3u8?msisdn=20260209165609c87823662f894807b0f321905a0f6bbb&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20260209165609&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=39.98.168.103&SecurityKey=20260209165609&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0759f4398b4325e37d4d40073b44e50a&sv=10004&ct=android
徐州新闻综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=20260209165544c6fc9214ff7f401f94d30a2111172a87&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20260209165544&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=39.98.77.250&SecurityKey=20260209165544&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=14a57c3b62886af343c66e7d73598afd&sv=10004&ct=android
快乐垂钓,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/ydcmklcd/51/20251225/index.m3u8?msisdn=20260209165552db3b448b9ecd42b9a0fa571f13c8caad&mdspid=&spid=600603&netType=0&sid=5910022317&pid=2028597139&timestamp=20260209165552&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961930263&ParentNodeID=-99&assertID=5910022317&client_ip=39.98.85.105&SecurityKey=20260209165552&promotionId=&mvid=5900006783&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a86b582769abd01733016df580010f7b&sv=10004&ct=android
抗战经典影片,http://hlszymgsplive.miguvideo.com:8080/wd-virtuallive5100002089-150/index.m3u8?msisdn=20260209165556b33a68fa4f604a2b87b58a5c171c2e1f&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20260209165556&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=47.92.236.205&SecurityKey=20260209165556&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fb247575a2bac94234c48540658f6173&sv=10004&ct=android
新动力量创一流,http://hlszymgsplive.miguvideo.com:8080/migu/virtuallive2/5900002409/51/20210706/index.m3u8?msisdn=20260209165620141a0a1791184ae2a9ef01e66ffbb79d&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20260209165620&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=39.98.77.250&SecurityKey=20260209165620&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d9aaf0ad355d736d871e13fecb92dad2&sv=10004&ct=android
新片放映厅,http://hlszymgsplive.miguvideo.com:8080/wd-virtuallive5100030975-150/index.m3u8?msisdn=20260209165556ad89ad0289d04ecead63acc0ad5d2324&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20260209165556&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=39.98.77.250&SecurityKey=20260209165556&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf6d786cccb8a14d16cdc88843ac4547&sv=10004&ct=android
武术世界,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/wssj/51/20250915/index.m3u8?msisdn=2026020916555236c02dad2b0d40d6bf6dafb847378e76&mdspid=&spid=600697&netType=0&sid=5910022201&pid=2028597139&timestamp=20260209165552&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475359&ParentNodeID=-99&assertID=5910022201&client_ip=39.98.85.105&SecurityKey=20260209165552&promotionId=&mvid=5900006724&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9f8667cef666d323cbc2c980af32de65&sv=10004&ct=android
江苏国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=20260209165542fd3e80e9b6cc4ace9d439212497ef3c1&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20260209165542&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=47.92.236.205&SecurityKey=20260209165542&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e5285ac04c493eccf50ddcd5e550bfe5&sv=10004&ct=android
江苏城市频道,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=2026020916554141020b22bb0c42198ec09b46ec52ba20&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20260209165541&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=39.98.166.178&SecurityKey=20260209165541&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ffd7128fc3d0c09792f52171a2f8a2cc&sv=10004&ct=android
江苏教育,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=2026020916554103077f9ceed64174bfa66e7288788704&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20260209165541&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=39.98.85.105&SecurityKey=20260209165541&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0b2d723b4ac8ecc6260438a116a1cd77&sv=10004&ct=android
江阴新闻综合,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/jyxwzh/51/20250604/index.m3u8?msisdn=20260209165546954c8e2199324d21ae9f0656972ad8c8&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20260209165546&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=39.98.77.250&SecurityKey=20260209165546&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=255eba5580d8a8f9c5be34f0458332af&sv=10004&ct=android
泰州新闻综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=20260209165544b39cdd75cccc477482c42fa23679cf93&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20260209165544&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=39.98.166.178&SecurityKey=20260209165544&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1301406c03d49a09c946304739e01311&sv=10004&ct=android
淮安新闻综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=20260209165544abed8227816845acb5705b1785842a8d&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20260209165544&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=47.92.236.205&SecurityKey=20260209165544&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f4bd931f5f1833499676d9932733d8ef&sv=10004&ct=android
溧水新闻综合,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/wxxwzh/51/20250604/index.m3u8?msisdn=202602091655462574c949b4bc4024b9648873a819c201&mdspid=&spid=699067&netType=0&sid=5500469349&pid=2028597139&timestamp=20260209165546&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639737327&ParentNodeID=-99&assertID=5500469349&client_ip=39.98.85.105&SecurityKey=20260209165546&promotionId=&mvid=5102012612&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f3f8c59d451a1ebad27ac382b98d2dbf&sv=10004&ct=android
环球旅游,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=20260209165620ecc60b418f47484db49578c066ebd6ba&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20260209165620&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=39.98.77.250&SecurityKey=20260209165620&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9c760275629d6aaf898a20230ab84020&sv=10004&ct=android
盐城新闻综合,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/ycxwzh/51/20250604/index.m3u8?msisdn=2026020916554449afe3b3e4aa4cfda539534c25f9bd74&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260209165544&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=39.98.168.103&SecurityKey=20260209165544&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=231395515b79c465885ec6286b57d633&sv=10004&ct=android
老故事,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20260209165530333e794e7dd04d91b1c52957951b29c5&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260209165530&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=39.98.168.103&SecurityKey=20260209165530&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9e44591a0ac44d7c3f139979e075d7c8&sv=10004&ct=android
茶,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/ydcmc/51/20251225/index.m3u8?msisdn=202602091656197a2a71ba6a9f4a878d54baa9946fc09f&mdspid=&spid=600603&netType=0&sid=5910022320&pid=2028597139&timestamp=20260209165619&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961930369&ParentNodeID=-99&assertID=5910022320&client_ip=47.92.236.205&SecurityKey=20260209165619&promotionId=&mvid=5900006785&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a72ec099a4f49d2da06864a99cc8536e&sv=10004&ct=android
财富天下,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cftx/51/20250804/index.m3u8?msisdn=202602091655478a984085464946109175d112866a561d&mdspid=&spid=600697&netType=0&sid=5910022193&pid=2028597139&timestamp=20260209165547&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956923159&ParentNodeID=-99&assertID=5910022193&client_ip=47.92.236.205&SecurityKey=20260209165547&promotionId=&mvid=5900006715&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=946c9497229a0731f873e1fabbe4679b&sv=10004&ct=android
赛事最经典,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/saishijingdian/51/20250514/index.m3u8?msisdn=20260209165552d913d84766534feeae7474a4ef489d39&mdspid=&spid=699004&netType=0&sid=5500592947&pid=2028597139&timestamp=20260209165552&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=646596895&ParentNodeID=-99&assertID=5500592947&client_ip=39.98.77.250&SecurityKey=20260209165552&promotionId=&mvid=5101034296&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=13102fa0deab9753ad4a54feae6424f0&sv=10004&ct=android
辽宁广播电视台体育休闲频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lntyxx/51/20251225/index.m3u8?msisdn=20260209165549237df71790f44fcebfe19d67b2914ee7&mdspid=&spid=600697&netType=0&sid=5910022329&pid=2028597139&timestamp=20260209165549&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067526&ParentNodeID=-99&assertID=5910022329&client_ip=39.98.166.178&SecurityKey=20260209165549&promotionId=&mvid=5900006790&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=995bed40c5be897f730600e5afc6bc0c&sv=10004&ct=android
辽宁广播电视台公共频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lngg/51/20251225/index.m3u8?msisdn=202602091655485dc216947bb543e1a493ca76d8f064aa&mdspid=&spid=600697&netType=0&sid=5910022323&pid=2028597139&timestamp=20260209165548&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962045223&ParentNodeID=-99&assertID=5910022323&client_ip=39.98.168.103&SecurityKey=20260209165548&promotionId=&mvid=5900006791&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=da3a4bc2e8a40c3e078595b4aaa3d557&sv=10004&ct=android
辽宁广播电视台生活频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lnsh/51/20251225/index.m3u8?msisdn=202602091655484a92008a72de4fa1bacd22e8e3733885&mdspid=&spid=600697&netType=0&sid=5910022324&pid=2028597139&timestamp=20260209165548&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962045226&ParentNodeID=-99&assertID=5910022324&client_ip=39.98.166.178&SecurityKey=20260209165548&promotionId=&mvid=5900006792&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=501a1409ffc2c1e4e77bf5d32e4e4d1f&sv=10004&ct=android
连云港新闻综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?msisdn=202602091655446439a5e6f84049abb45c124f80fffc83&mdspid=&spid=699067&netType=0&sid=5500469369&pid=2028597139&timestamp=20260209165544&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731715&ParentNodeID=-99&assertID=5500469369&client_ip=39.98.168.103&SecurityKey=20260209165544&promotionId=&mvid=5102012621&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0a087f6ad0a1fc1586a7e6aee4e2c00c&sv=10004&ct=android
镇江新闻综合,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/zjxwzh/50/20251127/index.m3u8?msisdn=202602091655485e28a543f3264f25a8936c59c191f271&mdspid=&spid=699067&netType=0&sid=5500469365&pid=2028597139&timestamp=20260209165548&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731783&ParentNodeID=-99&assertID=5500469365&client_ip=47.92.236.205&SecurityKey=20260209165548&promotionId=&mvid=5102012619&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e98c563732af20bd60f0a0b4d676b35f&sv=10004&ct=android
陕西体育休闲频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=2026020916554788f0a4833e2543379a451d1029ea1804&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20260209165547&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=39.98.168.103&SecurityKey=20260209165547&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=97ec05523986e4478433965067551b84&sv=10004&ct=android
陕西新闻资讯频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/sxxwzx/51/20250804/index.m3u8?msisdn=20260209165547108030c12c8943a8a005795265e236ae&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20260209165547&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=39.98.168.103&SecurityKey=20260209165547&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9b71cbba6134c9dbac07d242c9c177d3&sv=10004&ct=android
陕西都市青春频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/sxdsqc/51/20250804/index.m3u8?msisdn=20260209165546eeb4f9b4ab6d4dcb91a471878ebc253b&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20260209165546&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=39.98.166.178&SecurityKey=20260209165546&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=436cf53a9c99537dcd031138dc071ffd&sv=10004&ct=android
陕西银龄频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/sxylpd/51/20250804/index.m3u8?msisdn=2026020916554644a6896c6d5b4c749d0f2cac39387f87&mdspid=&spid=600572&netType=0&sid=5910022191&pid=2028597139&timestamp=20260209165546&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956909362&ParentNodeID=-99&assertID=5910022191&client_ip=47.92.236.205&SecurityKey=20260209165546&promotionId=&mvid=5900006714&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=63a8f376cdcd631c08353b1b6c83f6b7&sv=10004&ct=android
